economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
ECS,,,,,,,,,,,39.7204040901027,39.5013853636225,39.3507780912231,42.2554304855071,49.5697816217157,45.3890065879601,48.0782475427183,48.266355638792,46.395975799884,48.6297753503225,52.154285873171,53.9223348447675,53.8587984936596,53.9853673634572,57.3082154901248,57.6396082310666,51.4079564512216,50.731717607104,51.4602896901303,53.0296444848009,51.6687093326285,50.3286296412701,58.4157922372038,54.1100980263374,55.0466193381923,57.2063379325078,57.5455873363138,60.6769275350393,61.2222584985867,62.9338263118678,69.2542941579834,68.3688543779939,66.1961807756983,65.3468157149546,67.7577239062429,70.2195616953409,73.8891252059248,74.6696791247677,76.378729516451,67.913493153744,74.2117819548817,78.9311922557975,79.7323356580064,79.2053638013957,79.1021523059343,79.6180213344711,79.1787599287671,82.0519666312919,84.1286926588521,84.0171737818101,77.8236554698926
ECU,19.911646591887,19.1091583917772,21.0358891027468,19.1902971184513,19.0445120385245,19.2701382788243,21.6000691886193,22.1387791434791,24.9603730109499,20.6053027076117,22.4512535597798,27.2705147299212,27.9579897376635,34.537634740314,41.404370100132,35.4050500448307,34.0139042731574,34.4422102372902,33.2958288169454,36.0795817670218,35.0250095913135,29.915273689661,32.4129455881689,30.8760173448129,33.05830053321,35.7173093974088,33.1106044808965,37.7307228547875,42.6623014756666,45.1129811864879,44.5949122940278,45.196639984556,44.8065436522069,43.1712184234683,43.7777474951998,45.9112707318244,44.2157026832153,45.0171863180765,43.395107949805,49.2012507989376,59.464699296633,50.7450571604332,49.3765496413265,47.2416306944026,50.6652403671973,56.0998297037723,59.7097831881018,62.5871384279303,68.0569473760308,52.1048490230741,60.3032387134123,64.4902388929988,61.7511124083851,59.6061560569664,57.7081689892069,45.243877148583,38.5213403358829,42.4217213910174,46.3621309486896,46.0768211909258,43.2860180060301
EGY,41.691698525396,37.3881932021467,34.5708509465172,41.3457841252403,43.2722832722833,37.2632972853675,36.8175683965158,35.939719109989,29.26348956282,29.9858977213687,30.6627936031984,31.0246763634209,30.0853465291485,31.6962722041531,51.6648281140953,53.7142426412392,45.0854637114817,52.9519238967588,53.8393825871563,69.4642630644343,73.3830375611798,74.459577429536,64.2019950124688,57.1428571428571,52.5316455696203,46.112600536193,36.0544217687075,35.3398058252427,52.5974025974026,50.1298701298701,52.9227557411273,62.8444444444444,59.3098490294752,55.9278350515464,50.6285714285714,50.2450980392157,46.9485614646905,43.7382474614517,41.9276270006959,38.3615084525358,39.0179359012055,39.8104265402844,40.9870678279229,46.1796407185629,57.8199052132701,62.9526462395543,61.5185365063947,65.077873254565,71.6806253489671,56.5534446363462,47.9363500745898,45.2556341623514,40.7117692721084,40.373038056332,36.9201877934272,34.8459429600229,30.2465490514505,45.1268011527377,48.2782710596295,43.24045019823,33.7591801878736
EMU,,,,,,,,,,,39.2197826957782,38.9384160479527,39.1112189172991,41.2079825500455,47.9525169367358,44.1515312784618,46.7723715105675,46.921208273943,45.7526287658833,48.625366587246,51.0099573221572,53.5762744918337,53.2884662906126,53.008109358841,56.0602764677881,56.5276764838821,49.7807326952939,49.2080566779458,50.4278124885164,53.2674798032149,52.4751793150573,52.7151006063934,51.8934592972772,50.1768917785784,52.7679878056202,56.1525091480323,56.8476800451504,60.8774634957995,62.1743231834397,63.0213031078033,70.7864706760381,70.0126866421692,67.6297461194452,66.2750070821075,69.1686392520119,72.4277786789619,76.7507346594962,78.5564168772813,79.6363234867,69.4048937372503,77.5012998034205,82.9482087918248,84.5721252953971,84.0476454099052,84.6311231304322,86.1088299546117,84.9996297617207,88.1323081463845,89.7162414634876,89.6513836031717,82.8546064121413
ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3771893721132,102.060001634922,110.881778212018,105.322628605412,116.617520301229,115.414776658722,94.9275656742685,96.2592361791151,67.8813619265146,72.0627109589752,76.5901636574451,74.0078242901552,65.570906849032,61.1060310218073,45.2608460537354,34.5595595326375,30.5609500494496,27.9721416148149,37.4714654565691,47.3937901188684,,,,,,,,,
ESP,,,,,,,,,,,25.8215109540302,25.8943203130684,27.1807171889044,28.1070882681431,31.6954731783029,29.0859599989202,30.0775004244861,29.1635848280674,27.725213290205,27.8359969776747,31.5606100800939,35.3801915562835,36.5284284850597,39.76852471461,41.5414303005682,40.866626090296,35.3473420853772,36.3199600167146,36.7134819107946,37.3841834429039,35.6107332350311,35.4785412493691,35.9778421488576,36.9498939813697,41.6444787333504,44.7753740870366,46.2452192648042,51.1662571157861,52.6614543708284,54.636466948565,60.0823337464942,57.9971554637493,55.0991792430679,53.4636891006225,54.5241826916923,54.7622975833471,56.1771348136076,57.7476037596033,55.9833300436847,46.9948743270275,52.928240557318,58.7931710352776,60.8453698432449,61.9962993018068,63.8656097225425,64.2126411715031,63.7726244343891,66.6925732463354,67.6081375663926,66.9793269713712,59.7687236841636
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.087473677663,132.977442750892,151.051344390403,156.838235827521,144.116453592933,126.495610165523,126.456987901508,123.318214706657,122.776875234578,129.978208039533,135.938816584636,136.643220946677,133.987601252435,136.689051143382,116.764747673625,143.678224078619,167.391979831694,170.759926419412,166.452834530816,160.241474731979,150.937189701775,150.408696743733,147.563722396444,146.340557531205,143.937110855252,141.869362974655
ETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.232935411689,45.3979041835072,41.4717870807625,40.7410841498626,39.6561241449515,34.8990528009428,31.1036313022906,31.199374943469,28.8153010070423,24.0182328502476
EUU,,,,,,,,,,,39.8936046462493,39.5462397497881,39.6197265716773,41.8921011892799,48.8588835571754,44.8531237744178,47.3473179585913,47.4472274874115,46.2365312480511,49.256916692622,51.643848389559,54.1697378798056,54.1023078684238,53.9911733903705,56.8687040950547,57.3551581626726,50.6530638321811,50.0523694012473,51.2636323651347,54.0249548902725,53.0643537083996,53.2857978120701,52.9575031903825,51.4358585295226,54.0557098441114,57.0697375489682,57.8462609125258,61.9744924540219,63.314091835842,64.1922025622125,71.8378312657819,71.0899995499572,68.8189027636814,67.8563872205568,70.9889491616271,74.2811587306049,78.957362544983,80.8727310429763,82.0156025061764,71.7198577495635,79.6574399984692,85.1372116595228,86.7819161895497,86.2203396996618,87.1140069415917,88.497021868591,87.4741091149936,90.567965961367,92.247337277019,92.1821428376674,85.5770271027218
FCS,,,,,,,,,,,35.2523832896905,39.5493338714631,37.1684501669435,43.9090568888042,55.5404373057827,55.2872654402171,55.3211495706897,59.1684740413936,55.5209290443005,57.0883238224536,60.1072325320844,46.2691955107349,43.6299954807487,31.7101114498058,32.582010773548,31.9506399277866,28.0746586381833,34.1860150115048,32.5550265533102,44.578211863385,42.4062632666436,42.0333617305959,44.0108168786814,41.2063508968803,35.3119844085064,42.2378114741373,43.9451962883941,61.2946869079799,59.3811711324624,57.0943806398459,62.1828877319306,61.4903606280774,60.6748157166001,70.7251345528676,62.7543486233746,62.0457267650166,61.3289391045964,58.337079197855,59.8032097930533,52.8773877246346,56.3161388777112,59.4238322120264,55.6512376032275,51.6829108815224,50.1510843126067,45.0936586810683,42.8766447435684,46.8022761444236,52.070633422839,51.7994681868282,
FIN,,,,,,,,,,,49.421372437819,47.4424472948652,47.7903301511063,48.5077293540302,55.214913286566,50.3325744876036,49.2680829638187,52.3899812595919,52.6259379160503,58.1135300402631,62.946786701132,61.5966585231303,57.5754035932061,57.4195845200201,56.5993265993266,55.3077517383466,49.9832517186927,49.4787051804596,48.1576580686365,47.8746318007707,45.8415329983839,43.4884175882346,50.2417966077705,58.1649320950203,62.428236123814,64.0737095252108,65.7220105208507,68.2213217576507,66.9671464382356,66.2398751930411,74.8948271060231,70.2768481898388,69.2994625755964,68.0558026741527,70.960203580292,76.579207830612,81.9834930623435,82.8574024974341,86.184335829923,70.1233032732315,75.4644073922495,78.5795816119355,79.170500952561,77.0938865804298,74.1127227557674,71.3825484305887,70.8985003539937,75.053137193384,78.1901588226224,79.6074245784901,72.0753965563991
FJI,,,,,,,,,,,,,,,,,,,,,100.466900430324,100.473295454545,92.8607867792348,92.6457632073399,86.7246922292794,89.0458827104224,81.1384004925771,87.3737373737374,107.671957671958,123.024900828203,129.5,117.815866797258,106.790552275096,111.781962338949,115.843028693277,114.143419105706,121.726031065881,119.697773064687,119.369767087837,122.802233816628,135.895641463483,129.997341839447,126.052579068143,128.975969916537,125.121987598815,117.740079365079,118.048331674709,110.389514898623,127.272259847697,106.044651371767,121.229028811832,124.475262814593,125.287862152659,126.350317844857,110.812306063192,101.188669200752,97.1730429645359,96.9288315730184,103.436804382678,106.56382212751,70.7275334392197
FRA,27.193918947773,26.6745445593304,25.1344322215584,25.1591058720256,26.0052293124161,25.9545680563189,26.5834399826142,26.6067340443353,26.9453231370863,28.9927558158162,31.4189565466435,32.0089591417485,32.470428853515,34.4059723112064,42.3557676233599,36.691736336041,39.5998708787581,40.6359698442343,39.4383488949127,41.0336254739961,43.5026672864511,45.4109434591213,45.2523852836828,45.1398283198465,47.5418299082076,47.0163879903232,40.8879984679522,40.2927394586107,41.3922169441697,44.0017811278671,42.7360551888574,42.983681489047,41.991612606025,39.9051237217838,41.8262397371907,43.6461285770923,44.3292399538117,48.0334968830664,49.5067667927119,49.7609206002288,55.8612457180345,54.9593680925757,53.0720247583335,50.7978335232353,51.9250078784333,53.9807067764121,56.1034244496256,56.420756583014,57.3970828857949,50.462450850073,54.8677910818934,58.7905764224005,59.7020591687875,59.764055074913,60.4787965196196,61.7516939345861,61.1001423821095,62.9618472934066,64.437952596913,64.1414731902028,57.7674283282527
FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9975483923111,96.8331350044144,107.564036645789,100.587330004083,95.6994101360299,102.899787646945,87.3457644546389,95.1782577643948,93.2557134504411,100.286360573684,100.449168192118,89.3804582010756,91.6760534240592,104.486853519189,114.96848279686,110.512867435256,102.730659133239,101.603754094974,99.4451374952541,105.973891648775,105.04255760847,106.873216469629,
FSM,,,,,,,,,,,,,,,,,,,,,,,,87.6995305164319,,,,,,,,,,,,91.4914703940376,102.076924168107,106.168285450594,101.255476346796,94.7389508064168,90.5888324263799,95.7320572733056,89.8144131632725,94.7935260513159,93.7176359912752,92.5195549498386,95.3224299415599,98.6724416170276,109.289475654306,108.787817810896,105.813653142123,106.904622398343,111.358914489194,113.261346269274,105.859971084144,105.296472336084,100.635034905852,101.024254172998,100.851461800905,105.965562172549,88.5916920354776
GAB,66.7981961790426,62.8745050132713,62.4826571460552,92.4966571564271,77.8433514519825,80.5405405405405,79.304632335204,96.1078143712575,97.6679978962969,108.706324604099,87.7094776068207,118.648810656518,145.34531797235,116.511458721291,100.807102502018,97.4264705882353,91.6840495063274,102.854245146334,108.679525222552,95.8889233633261,96.3503649635037,104.059075750357,101.261670451678,104.867290876731,99.2931499807223,119.853382205931,89.8956477475185,87.9144276143595,78.5220207494277,86.9936353425683,76.8974453905961,80.5349385481311,79.868842088552,83.3430365420292,99.9266868001633,95.1346961861668,95.6709008514144,98.5362645138464,95.9747826086956,97.7314524555904,101.701928939637,83.6386132424108,84.7590815376223,80.3026082056312,81.7675371418698,83.9495998399241,88.6494092562519,85.1324791636578,88.9988725945748,83.5045774235636,89.1576627248353,90.4983773331323,92.3428089420545,90.6350361478645,73.5203290162438,73.9497814588281,70.1333810645308,75.0687404456638,77.0365976973024,73.4280894486644,70.4373500013018
GBR,,,,,,,,,,,42.7488053479275,42.3942573118633,41.3413407000323,47.1808993052905,58.4210766247463,52.4583084722807,57.0905407493241,58.5832133195417,54.6571136598483,54.3393139179808,50.9995763008182,49.088430421614,49.3141214460643,50.5114491905598,55.0845226634692,54.624110887578,50.2352227944169,49.6076060662551,47.0992346644621,48.4100792216228,47.9766465315192,45.0524664874392,46.0386063049526,49.4590055020672,51.5827571538226,50.631718602765,51.8802314772644,50.6838759795714,48.9901013504715,49.3111126040097,52.152298588985,52.6727570285362,51.2190675573956,50.0853194917339,50.1905435082534,52.4626050972525,56.6075402140687,52.723981783867,56.2212901062829,54.174565865187,58.2541814110576,62.4320084527846,61.1055825207467,60.8546946582978,57.9838521407,55.9162510360622,58.079288399802,61.3547574009021,62.31422290492,62.9272689946228,56.1088539406851
GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3943661971831,89.041095890411,87.5,85.3333333333333,58.8541666666667,101.943699731903,118.638889058298,166.902615538069,67.8286788091539,45.6965490500194,57.7530659289995,53.5666693215985,57.1518743274472,62.6613956413099,63.3299250824094,71.6291255364807,77.6333765369391,79.0407459055607,84.5295975354749,89.125374368197,88.3934140686603,86.2982243681487,78.1930390303569,82.8990541481835,87.5468528614097,91.9422785219247,95.6020858179071,96.7748361393137,98.7688227493738,96.8258176135729,104.040076935155,111.755539312188,118.599368307339,93.8757982545598
GHA,63.6363636363636,62.5806451612903,52.6849037487335,48.6363636363636,43.7702265372168,43.8608458390177,34.2555994729908,37.3670212765958,41.1764705882353,40.07996001999,44.0460380699424,36.0,35.9147424511545,37.8463296201085,40.1287553648069,37.8004921446148,31.7499233833895,22.0460449699901,18.0453635757171,22.3938771171427,17.6211145337441,10.0790350563159,6.32034331586679,11.5448983362132,18.8146111228152,24.243837597071,36.7116874888784,45.8481233243968,42.2454994120982,41.0858910510339,42.7281781307805,42.4883492637987,45.9935958613923,56.6691201156995,62.0211527377522,57.4230942889947,72.2049441293975,85.4018379695892,80.5995432469935,81.7051040340528,116.048430162968,110.045854160811,97.4892431746551,97.2871457139532,99.6703343472122,98.1715141146279,65.9214438401551,65.3543222852532,69.5142256111434,71.5947385281523,75.3778157916824,86.2954538549695,93.1680351286831,60.7593219028775,63.8365615580462,76.5212712995805,67.8770001864299,70.548364565594,67.9585183453884,76.8248018271755,68.0432759050799
GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1643180369758,62.3351029384862,57.9471408982406,60.8795688929043,64.5170190173246,60.9164629864765,50.9478929177529,54.6023190819448,48.6148378191188,45.6441816712025,43.5401737810633,42.4150697005943,48.2106758594876,47.67304857438,53.4817190113594,58.5969097489697,55.4482350732153,51.1421390172418,50.4422180841653,69.8967259161112,69.3863036215547,71.1210387506578,64.1842507208406,69.8153539678789,73.5465665596744,85.9546731151063,86.6743242388843,80.4264444384217,76.7719635294773,72.4427253802927,111.839462498737,101.251633768429,88.984111543709,72.2468939523304,90.2278938038435
GMB,,,,,,,79.7479417352755,87.7113185530922,90.9837900874636,91.4845908607864,78.7004130335016,69.5485589519651,74.5288006756757,77.48375,82.6885295912141,88.3231692677071,87.411739122251,84.2526182685557,93.5691964285714,98.2147696788769,106.334684582956,110.718123040527,103.972547047922,112.970541020856,115.914128382631,97.7814665225553,102.722471997511,108.704991030241,108.818999972051,120.337404203123,131.485415341849,64.1029468943288,67.4430836477238,64.6299221312549,49.9160789438545,59.2767980339628,50.9543943800384,48.3174980980993,53.8709622701508,52.4132975230667,56.3598198850954,46.9292631865623,59.642950918834,68.8587930342232,49.9342995615683,50.0187233950976,50.374468581975,44.2938444656791,39.0890994561344,41.7773944257977,41.0125150279466,42.6397020468894,47.7006731141985,45.4619193623296,58.2579307752264,52.937505147568,46.0214036884486,53.3190552786319,63.1091120519767,53.2996908588175,44.8874036647909
GNB,,,,,,,,,,,34.1885877661297,38.4700691403331,39.9857277774719,46.7863184324911,44.2667936605201,31.1316202977577,33.2079180614215,41.9065073506554,43.7877947816771,48.7986596675454,54.5294533459001,46.9117173293799,49.1254311964482,38.2628715481871,64.6826229326985,67.4675247107024,37.0703241629844,50.3231539482881,63.6090902275228,55.0802352555989,46.9705027203419,47.7736099873849,55.0143756209272,41.5863006127147,50.7637790022767,46.8104328971993,42.3601714958377,60.8998978595808,50.2865421182266,67.6776475391336,54.8733509134716,48.0175827233051,41.1843995611341,43.2716188054624,44.8451120369809,41.3183809560734,40.4491981374428,54.1418242321587,52.642045005514,54.071875728414,50.1304010558482,56.62100801099,41.1729928433818,44.0803911767354,51.5930141877095,59.7815367521229,57.8122244103829,60.8470169188269,56.0181155026704,55.3725855838767,43.6358403713142
GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.02447181321,118.532782368937,134.083789857569,128.688006601458,122.212077110801,144.668225001248,114.377346635354,116.675422472364,106.893284926066,104.379198671388,98.8780591680756,92.6007307237942,102.428258251803,103.645681107196,94.5057559529936,89.7752696171697
GRC,24.4737597088619,23.6047445199494,23.1085160788771,24.3439499355235,24.3647834922471,24.6706496602835,24.9687403573686,24.2231648449611,23.6371673337317,23.2945007559245,23.1099326477029,23.319216805262,25.31769773037,31.7303355049464,35.4768783212269,35.3229630981807,34.8786854889711,34.6615947063545,33.1365949700021,35.5322195542858,44.5858161409325,47.1403301540426,41.8515298185187,41.1755453410125,40.8984903013052,40.3879754972077,42.6520451400143,42.3183574435397,39.613233390776,40.7838568496537,40.128306906424,38.592785722687,38.8225931547213,37.0258993247001,36.1631225392895,37.1078806632466,37.4962332575218,39.2742288014129,42.2682807505266,47.3775982084231,58.4156773402129,56.1399686891397,50.3489962887975,48.1900537963457,49.8984414406951,50.9008643706162,52.8502388268866,57.5243740192966,59.3297155312655,47.7438466003341,51.1972857171986,56.8339647736227,62.0612847915005,62.8765015617254,66.5263275893829,65.2776924688798,64.0191979817137,71.5789505399414,80.1500265574834,81.9908355889491,71.5829206180086
GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2971972810315,88.1524357295282,99.7079265489358,89.6938562419079,94.9670539629143,107.37322125158,85.7573657356888,110.472368234124,130.547942353994,100.978401084907,95.9116681587586,87.0885837878503,83.1013810084573,85.8376729204278,84.2072558673104,89.9661440700037,89.8792345825499,
GTM,27.1751655016448,25.4481309044424,25.2098635886674,30.218561925879,33.4770251310157,36.3977795101231,38.0743510462357,35.7206742346061,35.1505743557901,35.2337667735669,36.3497899159664,35.9834744054817,37.4434873649645,41.0867180022296,48.0721191862128,45.2563153130914,49.1558404161986,50.7125262033564,48.7381807815313,47.1996045779966,47.1054869458159,40.6912573677169,33.4748181762585,27.5469590034493,28.1531148030294,24.9322455919306,30.6440192534157,38.1429634270897,38.0399139851034,39.7815461505075,45.8694854703458,39.5202562231777,45.3622490673106,43.7789281525868,42.3708926972021,44.6894303422515,40.392952957301,41.5519511569592,44.4237399632554,46.3605068544295,49.1455879049537,70.6690331769476,67.1048115244645,67.0023391862425,70.2148723581872,67.1036996082037,67.9119237396616,69.0013643101763,65.1787305213103,58.0406869738673,63.1251925746222,65.0470510420457,61.9594193352042,56.6852207524472,55.0832792812572,49.8934533224826,46.3727375188895,46.0694204013621,47.0884306147534,45.5965223249487,41.8406244508005
GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8862698880377,64.023536004483,68.0020677177565,66.4372181343461,72.7701746106654,79.4632704116443,78.2739373121511,72.0173985086993,72.0347544958577,77.7889245585875,76.7521367521368,79.5332468975736,78.3600713012478,71.3398861872737,70.4117946110829,69.2665890570431,72.8877887788779,77.828409805154,64.0999315537303
GUY,105.688827964359,105.053358443189,101.526032315978,109.060736807169,110.631925726265,112.910344827586,115.149176954732,117.234893016694,113.384113166485,114.68110709988,113.461538461538,113.100514093246,116.235608209578,121.076302729529,134.764847596103,149.785263157895,157.081242848341,141.975637947897,126.181273171886,129.032501319659,174.927049071618,161.233579288264,122.863070539419,110.456403269755,95.5201385736537,109.969230769231,99.516133618255,170.330924594794,131.561143826997,139.874165917183,142.566230803686,222.609089719242,274.973115932726,245.369438806576,222.067842666328,213.32717044128,211.337532492477,209.136671614275,203.842431497026,201.05931477536,206.767370475214,199.577000730114,196.72507835983,189.162485631386,200.725286901642,194.350757310172,,,,,,,,,,,,,,,
HIC,,,,,,,,,,,29.6722403854989,29.7101666611694,29.7587829018035,33.1151649301541,38.2063414790841,36.0311086913495,37.3042979720017,37.6727457169535,37.1114243678056,39.4531354811138,42.7091335458123,42.9780737287162,41.3591701884748,40.5369141819562,42.2289079632083,41.4474259089886,38.6953999655707,38.9983832704363,39.8375898242799,40.8188738758964,40.7789104059896,40.4719301700842,40.1398290853309,39.8941617803112,41.4588724763508,44.0100242514617,44.4979297504854,46.3703098786833,46.6672113937257,46.9769692677621,51.4855690273898,50.3251385014415,49.1620839343926,49.5112168513767,52.4051690956726,54.7066261596451,57.7175195003339,59.0053768324034,61.6592602348109,53.7041476845982,58.8035466326487,62.8127105400151,63.2172007381272,62.8649560094719,62.7356295869837,60.9184269063423,59.2015950448567,61.0910050754156,62.1632133329568,61.2149851767492,55.4249016744816
HKG,,173.682092555332,165.005180154253,153.275151050158,153.507738896366,141.087938077833,155.349390841619,156.600969305331,175.043851690558,181.113340536091,178.672206353328,174.509950901391,160.832583118617,164.529242383914,168.475867908552,161.207122547339,168.204129457217,160.190491785383,170.154577883472,177.970734131386,178.007088198637,182.584774568206,169.173235376649,186.329223447978,199.911447677792,197.800293390094,200.307308322284,215.127289307698,231.340382255255,225.195598611893,226.000240297969,231.865133953304,240.13281627495,233.969130299352,237.427997065577,256.89826506739,244.85376438617,233.440294577968,221.133284508369,220.272313145342,247.654020445592,240.848977626932,255.996457369342,292.454655919737,326.841054589054,342.689209524653,359.208661184248,362.14946363969,376.656806171877,348.397554309339,404.770560908659,421.854706554386,430.568530415663,442.620019127299,425.975871734797,389.405949263639,371.751113659525,376.827829301823,376.933984076153,353.794681778553,351.663991108916
HND,44.4212721584984,44.2448062886019,44.5647969052224,46.8064358849342,47.2210065645514,54.0843409023887,58.6962451131921,59.070389566962,62.0284477427335,58.8473009844835,62.0193637621024,60.1915184678523,57.4719836532991,65.3150720720587,76.2203963267279,70.3736654804271,71.8842756633633,74.0940483406424,70.8933159674034,74.697994902229,78.3957274673427,72.1147932579939,55.310223094941,56.6668071898829,58.2375958408118,56.5345450267481,54.7031177913647,48.7195682251811,55.2453087594943,63.777341064057,71.0080682817814,74.6467338003379,76.2562502551051,84.3524824413614,100.317825260921,102.44888237349,115.450847627509,118.848359042336,122.050468203298,120.126089120866,120.392164584236,115.943071737954,117.997454450299,122.248277175534,135.461758741854,136.489768018486,133.13183510432,135.070634917917,135.748955193053,96.9050060188904,109.441838241682,122.216902597337,121.188215808285,116.306049247436,112.97509728471,107.26440535424,99.8157169505924,101.813111079622,103.551162215452,98.0275897083463,85.7537453886887
HPC,,,,,,,,43.0464123848929,44.0563581556168,43.2907833275831,45.7508683711413,44.2536245283261,43.9830591605291,45.1850561641167,52.3059724479642,48.6629311972655,48.2851459031648,47.5512391009719,46.6632263403155,,,,,,,,,,42.3574393046632,44.2152944540478,44.1614836186582,44.0440971977444,46.1406986486678,46.9052008959169,53.4308514281314,54.4345539284304,53.7966689331288,52.5277412604766,52.3862797366837,50.9311500379904,54.0478566700712,53.5500835334994,55.5444100296249,56.420565287174,59.0102182554062,60.9170695901968,58.4055226846818,62.1403866221803,64.2656580201377,59.1179615547323,63.9865978168604,64.807762920712,65.0109920763829,60.9145792463952,58.2130044099689,55.8043520707806,53.4346997724881,52.7947679354408,54.0988660789532,53.3610772602955,46.7812857988772
HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5852274429772,66.8678996018582,74.7026819643543,64.8438011665547,66.1460509798243,74.4420793864565,79.359168123064,81.1502928556016,81.5398527356933,81.6872646189575,81.5354185269313,83.6689839770411,83.5519966629432,82.4615750510762,70.397013461437,73.2802726706786,78.435249159432,79.7098027960427,81.7127947242977,85.9378921963142,91.3613632661389,92.8680532083771,97.8867117346036,99.8523620325136,101.803642493885,90.8077150135467
HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7783590573386,40.5631325688157,46.4148543201609,39.8074901808928,32.5376884422111,48.7522666436404,31.1336399762195,37.8478190633142,40.223379852938,36.8940488093915,36.5207867041288,41.9484795102088,27.4068443833162,27.8186083258216,27.5862191232357,39.0886661817121,34.4631824903584,34.2140221028656,37.6516673573779,33.2222351560564,35.9648687432959,33.0964998246108,44.7218704538198,42.4248929075952,40.2582414988129,40.3253267639451,42.3758844968051,42.0595234633336,45.0741577623259,45.7566417811864,47.2643458356698,49.1619970443397,37.4138917322082
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3612839104181,55.4413551689444,53.5610134142056,56.4601800555875,78.3847053096873,83.2922066662408,94.8487191212692,107.42990062644,114.025774849784,137.40660123512,131.045068739569,118.320109162292,116.60617427443,123.422334747029,127.784246293794,148.96274609329,155.45295855072,158.276507919924,144.950161093855,157.398484246815,166.365560083394,165.593273413311,164.287652518947,168.340714718027,167.272127057162,164.370333339537,165.200754138916,163.238968653431,161.236220195785,157.25836194975
IBD,17.0631941099172,16.2573921290488,14.5161815940277,15.7917650295714,15.1890969040059,14.5047298930518,15.5267736940071,14.7026172542609,14.7854812294276,14.3130325683738,14.9361635094589,15.1239023236809,15.8156464892363,18.0381830318736,22.4207541566152,21.4876219455729,20.8807666292081,20.8635488829029,20.8761713980785,22.9900260180274,24.7435397588069,25.9123667093481,27.3650713941046,26.6342981257858,27.1741683743855,27.3388978368706,25.6557260964756,28.9499423370173,33.0412072448107,32.6101536871185,32.6643563774312,32.9107133239558,42.0202691646169,40.9745275779512,40.5206953202104,41.5002197262081,41.0423424890563,42.9352714192841,43.9663312372835,44.7689645450624,49.6959986481826,48.6525678932841,50.5355086112327,54.9833785095288,59.9265232279042,61.4807556070561,62.3956129006696,61.1600427941195,60.8700523782879,51.0702867307396,54.6169794434467,56.3434544432664,55.0921364643752,53.760120355064,52.4376869809163,49.1527060650139,47.3787189550002,48.8589885915345,51.1102068354353,48.8921045488752,46.5250357736701
IBT,17.840198940834,17.1299626675519,15.3912264569544,16.6540743616018,16.1612416499028,15.6166430396777,16.4565796698143,15.7627172738778,15.7805540835767,15.3344506147786,15.818282916214,16.0649164928913,16.6486801246712,19.0575163104806,23.5146324955735,22.6005298271743,22.0955416993257,22.1496573495703,22.0794431090142,24.1603825338194,26.094997642777,26.4725958964185,27.6168074804983,26.8498258191542,27.3100783116879,27.4870808978696,25.8057831904685,29.1034153463619,32.9173794175827,32.9026250946102,32.9300255564865,33.2839477929973,41.9621203127618,41.0009156065676,40.5228754403627,41.8412481773322,41.3897901058403,43.3861032918681,44.0474941903595,44.66987215462,49.6262824481193,48.7132622879379,50.3229278327396,54.7127314041975,59.1052355416451,60.6354609884289,61.6656627312427,60.5402228463118,60.4215932656026,50.8875110891758,54.3324777079784,56.2315626291674,54.8586889859422,53.3030139070356,51.9731835447168,48.5932932644077,46.8448657524991,48.3898068769633,50.7939411336997,48.7124472312288,46.0816777634692
